url	http_status	final_url	redirect_count	canonical
	200	https://equsto.com/shop/tezgah/7758-157b5-21	1	https://equsto.com/shop/tezgah/7758-157b5-21
	200	https://equsto.com/shop/tezgah/7758-167b5-21	1	https://equsto.com/shop/tezgah/7758-167b5-21
	200	https://equsto.com/shop/tezgah/7758-167c5-21	1	https://equsto.com/shop/tezgah/7758-167c5-21
	200	https://equsto.com/shop/tezgah/7758-187c5-21	1	https://equsto.com/shop/tezgah/7758-187c5-21
	200	https://equsto.com/shop/tezgah/7758-197c5-21	1	https://equsto.com/shop/tezgah/7758-197c5-21
	200	https://equsto.com/shop/tezgah/7758-197d5-21	1	https://equsto.com/shop/tezgah/7758-197d5-21
	200	https://equsto.com/shop/tezgah/7758-207c5-21	1	https://equsto.com/shop/tezgah/7758-207c5-21
	200	https://equsto.com/shop/tezgah/7758-217d5-21	1	https://equsto.com/shop/tezgah/7758-217d5-21
	200	https://equsto.com/shop/tezgah/7758-146a5-25	1	https://equsto.com/shop/tezgah/7758-146a5-25
	200	https://equsto.com/shop/tezgah/7758-156a5-25	1	https://equsto.com/shop/tezgah/7758-156a5-25
	200	https://equsto.com/shop/tezgah/7758-166a5-25	1	https://equsto.com/shop/tezgah/7758-166a5-25
	200	https://equsto.com/shop/tezgah/7758-166e5-25	1	https://equsto.com/shop/tezgah/7758-166e5-25
	200	https://equsto.com/shop/tezgah/7758-186e5-25	1	https://equsto.com/shop/tezgah/7758-186e5-25
	200	https://equsto.com/shop/tezgah/7758-196e5-25	1	https://equsto.com/shop/tezgah/7758-196e5-25
	200	https://equsto.com/shop/tezgah/7758-157b5-25	1	https://equsto.com/shop/tezgah/7758-157b5-25
	200	https://equsto.com/shop/tezgah/7758-167b5-25	1	https://equsto.com/shop/tezgah/7758-167b5-25
	200	https://equsto.com/shop/tezgah/7758-167c5-25	1	https://equsto.com/shop/tezgah/7758-167c5-25
	200	https://equsto.com/shop/tezgah/7758-187c5-25	1	https://equsto.com/shop/tezgah/7758-187c5-25
	200	https://equsto.com/shop/tezgah/7758-197c5-25	1	https://equsto.com/shop/tezgah/7758-197c5-25
	200	https://equsto.com/shop/tezgah/7758-197d5-25	1	https://equsto.com/shop/tezgah/7758-197d5-25
	200	https://equsto.com/shop/tezgah/7758-207c5-25	1	https://equsto.com/shop/tezgah/7758-207c5-25
	200	https://equsto.com/shop/tezgah/7758-217d5-25	1	https://equsto.com/shop/tezgah/7758-217d5-25
	200	https://equsto.com/shop/tezgah/7754-146a5-21	1	https://equsto.com/shop/tezgah/7754-146a5-21
	200	https://equsto.com/shop/tezgah/7754-156a5-21	1	https://equsto.com/shop/tezgah/7754-156a5-21
	200	https://equsto.com/shop/tezgah/7754-166a5-21	1	https://equsto.com/shop/tezgah/7754-166a5-21
	200	https://equsto.com/shop/tezgah/7754-166e5-21	1	https://equsto.com/shop/tezgah/7754-166e5-21
	200	https://equsto.com/shop/tezgah/7754-186e5-21	1	https://equsto.com/shop/tezgah/7754-186e5-21
	200	https://equsto.com/shop/tezgah/7754-196e5-21	1	https://equsto.com/shop/tezgah/7754-196e5-21
	200	https://equsto.com/shop/tezgah/7754-157b5-21	1	https://equsto.com/shop/tezgah/7754-157b5-21
	200	https://equsto.com/shop/tezgah/7754-167b5-21	1	https://equsto.com/shop/tezgah/7754-167b5-21
	200	https://equsto.com/shop/tezgah/7754-167c5-21	1	https://equsto.com/shop/tezgah/7754-167c5-21
	200	https://equsto.com/shop/tezgah/7754-187c5-21	1	https://equsto.com/shop/tezgah/7754-187c5-21
	200	https://equsto.com/shop/tezgah/7754-197c5-21	1	https://equsto.com/shop/tezgah/7754-197c5-21
	200	https://equsto.com/shop/tezgah/7754-197d5-21	1	https://equsto.com/shop/tezgah/7754-197d5-21
	200	https://equsto.com/shop/tezgah/7754-207c5-21	1	https://equsto.com/shop/tezgah/7754-207c5-21
	200	https://equsto.com/shop/tezgah/7754-217d5-21	1	https://equsto.com/shop/tezgah/7754-217d5-21
