plan_bucket	decision	gsc_reason	why	action	confidence	lang	kind	dept	slug	target	was_login	product_hit	url	last_crawl
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	tezgah	eq-kdct01-16070	/en/shop/tezgah/eq-kdct01-16070	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/tezgah/eq-kdct01-16070	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	yikama	074m-00000-ad	/en/shop/yikama/074m-00000-ad	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/yikama/074m-00000-ad	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	npicco27-5	/en/shop/pisirme/npicco27-5	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/pisirme/npicco27-5	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	adg-3a	/en/shop/pisirme/adg-3a	True	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/adg-3a	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	dolap	7911-14060-31p	/en/shop/tezgah/7911-14060-31p	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/dolap/7911-14060-31p	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	set-ustu-mutfak	0311-23065-31	/en/shop/set-ustu-mutfak/0311-23065-31	True	True	https://equsto.com/en/login?mode=register&next=/en/shop/set-ustu-mutfak/0311-23065-31	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-nergis-fg-eq58		True	False	https://equsto.com/en/login.html?next=/en/shop/market-reyonlari/eq-nergis-fg-eq58	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product		en	shop_pdp	market-reyonlari	eq-lotus-eq56		True	False	https://equsto.com/en/login?mode=register&next=/en/shop/market-reyonlari/eq-lotus-eq56	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	371009	/en/shop/pisirme/371009	True	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/371009	2026-09-11
P0_RECOVER_PRODUCT	COMMERCE_LEAK_ROBOTS_LOGIN	Robots.txt tarafından engellendi	login_blocked_but_hides_product	308_login_next_to_product	high	en	shop_pdp	pisirme	eaeo-360	/en/shop/pisirme/eaeo-360	True	True	https://equsto.com/en/login.html?next=/en/shop/pisirme/eaeo-360	2026-09-11
